Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Oct 2010,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,137.87",  3.4%, 13.8%,109.8
Nov 2010,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,155.05",  1.5%, 10.1%,111.4
Dec 2010,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,144.64", -0.9%, 14.2%,110.4
Jan 2011,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,165.05",  1.8%, 12.4%,112.4
Feb 2011,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,168.22",  0.3%, 13.1%,112.7
Mar 2011,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,154.90", -1.1%,  7.7%,111.4
Apr 2011,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,185.12",  2.6%, 12.0%,114.3
May 2011,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,172.52", -1.1%,  5.5%,113.1
Jun 2011,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,118.68", -4.6%,  3.6%,107.9
Jul 2011,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,143.34",  2.2%,  2.3%,110.3
Aug 2011,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,181.38",  3.3%,  2.5%,114.0
Sep 2011,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,149.07", -2.7%,  4.4%,110.8
Oct 2011,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,196.50",  4.1%,  5.2%,115.4
Nov 2011,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,156.02", -3.4%,  0.1%,111.5
Dec 2011,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,153.58", -0.2%,  0.8%,111.3
Jan 2012,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,194.90",  3.6%,  2.6%,115.3
Feb 2012,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,149.53", -3.8%, -1.6%,110.9
Mar 2012,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,119.73", -2.6%, -3.0%,108.0
Apr 2012,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,155.02",  3.2%, -2.5%,111.4
May 2012,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,147.77", -0.6%, -2.1%,110.7
Jun 2012,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,172.08",  2.1%,  4.8%,113.1
Jul 2012,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,181.57",  0.8%,  3.3%,114.0
Aug 2012,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,179.33", -0.2%, -0.2%,113.8
Sep 2012,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,178.58", -0.1%,  2.6%,113.7
Oct 2012,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,192.14",  1.2%, -0.4%,115.0
Nov 2012,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,130.39", -5.2%, -2.2%,109.0
Dec 2012,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,187.99",  5.1%,  3.0%,114.6
Jan 2013,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,177.12", -0.9%, -1.5%,113.5
Feb 2013,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,176.26", -0.1%,  2.3%,113.5
Mar 2013,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,157.77", -1.6%,  3.4%,111.7
Apr 2013,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,192.05",  3.0%,  3.2%,115.0
May 2013,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,160.37", -2.7%,  1.1%,111.9
Jun 2013,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,198.49",  3.3%,  2.3%,115.6
Jul 2013,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,198.98",  0.0%,  1.5%,115.7
Aug 2013,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,166.59", -2.7%, -1.1%,112.5
Sep 2013,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,182.70",  1.4%,  0.3%,114.1
Oct 2013,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,171.38", -1.0%, -1.7%,113.0
Nov 2013,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,231.21",  5.1%,  8.9%,118.8
Dec 2013,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,260.10",  2.3%,  6.1%,121.6
Jan 2014,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,172.88", -6.9%, -0.4%,113.1
Feb 2014,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,251.62",  6.7%,  6.4%,120.7
Mar 2014,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,254.49",  0.2%,  8.4%,121.0
Apr 2014,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,223.45", -2.5%,  2.6%,118.0
May 2014,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,264.26",  3.3%,  9.0%,122.0
Jun 2014,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,289.08",  2.0%,  7.6%,124.3
Jul 2014,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,262.14", -2.1%,  5.3%,121.7
Aug 2014,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,260.25", -0.1%,  8.0%,121.6
Sep 2014,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,293.71",  2.7%,  9.4%,124.8
Oct 2014,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,235.92", -4.5%,  5.5%,119.2
Nov 2014,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,250.32",  1.2%,  1.6%,120.6
Dec 2014,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,199.76", -4.0%, -4.8%,115.7
Jan 2015,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,252.73",  4.4%,  6.8%,120.8
Feb 2015,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,266.82",  1.1%,  1.2%,122.2
Mar 2015,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,301.08",  2.7%,  3.7%,125.5
Apr 2015,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,325.05",  1.8%,  8.3%,127.8
May 2015,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,298.06", -2.0%,  2.7%,125.2
Jun 2015,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,298.93",  0.1%,  0.8%,125.3
Jul 2015,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,268.97", -2.3%,  0.5%,122.4
Aug 2015,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,284.32",  1.2%,  1.9%,123.9
Sep 2015,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,301.94",  1.4%,  0.6%,125.6
Oct 2015,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,350.78",  3.8%,  9.3%,130.3
Nov 2015,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,335.55", -1.1%,  6.8%,128.8
Dec 2015,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,305.12", -2.3%,  8.8%,125.9
Jan 2016,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,293.66", -0.9%,  3.3%,124.8
Feb 2016,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,317.42",  1.8%,  4.0%,127.1
Mar 2016,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,297.70", -1.5%, -0.3%,125.2
Apr 2016,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,272.76", -1.9%, -3.9%,122.8
May 2016,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,275.25",  0.2%, -1.8%,123.0
Jun 2016,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,290.86",  1.2%, -0.6%,124.5
Jul 2016,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,330.31",  3.1%,  4.8%,128.3
Aug 2016,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,334.08",  0.3%,  3.9%,128.7
Sep 2016,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,258.99", -5.6%, -3.3%,121.4
Oct 2016,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,250.18", -0.7%, -7.4%,120.6
Nov 2016,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,286.32",  2.9%, -3.7%,124.1
Dec 2016,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,279.13", -0.6%, -2.0%,123.4
Jan 2017,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,333.63",  4.3%,  3.1%,128.6
Feb 2017,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,250.22", -6.3%, -5.1%,120.6
Mar 2017,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,281.49",  2.5%, -1.2%,123.6
Apr 2017,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,317.06",  2.8%,  3.5%,127.0
May 2017,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,281.87", -2.7%,  0.5%,123.7
Jun 2017,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,249.44", -2.5%, -3.2%,120.5
Jul 2017,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,266.27",  1.3%, -4.8%,122.1
Aug 2017,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,251.49", -1.2%, -6.2%,120.7
Sep 2017,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,282.57",  2.5%,  1.9%,123.7
Oct 2017,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,264.08", -1.4%,  1.1%,121.9
Nov 2017,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,200.43", -5.0%, -6.7%,115.8
Dec 2017,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,253.12",  4.4%, -2.0%,120.9
Jan 2018,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,234.96", -1.4%, -7.4%,119.1
Feb 2018,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,233.14", -0.1%, -1.4%,118.9
Mar 2018,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,248.32",  1.2%, -2.6%,120.4
Apr 2018,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,214.19", -2.7%, -7.8%,117.1
May 2018,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,261.48",  3.9%, -1.6%,121.7
Jun 2018,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,261.55",  0.0%,  1.0%,121.7
Jul 2018,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,260.82", -0.1%, -0.4%,121.6
Aug 2018,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,250.72", -0.8%, -0.1%,120.6
Sep 2018,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,277.58",  2.1%, -0.4%,123.2
Oct 2018,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,284.16",  0.5%,  1.6%,123.9
Nov 2018,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,300.05",  1.2%,  8.3%,125.4
Dec 2018,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,340.90",  3.1%,  7.0%,129.3
Jan 2019,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,254.97", -6.4%,  1.6%,121.1
Feb 2019,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,316.66",  4.9%,  6.8%,127.0
Mar 2019,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,258.81", -4.4%,  0.8%,121.4
Apr 2019,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,273.01",  1.1%,  4.8%,122.8
May 2019,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,274.48",  0.1%,  1.0%,122.9
Jun 2019,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,286.19",  0.9%,  2.0%,124.1
Jul 2019,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,275.50", -0.8%,  1.2%,123.0
Aug 2019,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,266.89", -0.7%,  1.3%,122.2
Sep 2019,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,312.76",  3.6%,  2.8%,126.6
Oct 2019,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,347.64",  2.7%,  4.9%,130.0
Nov 2019,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,328.94", -1.4%,  2.2%,128.2
Dec 2019,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,310.03", -1.4%, -2.3%,126.4
Jan 2020,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,311.28",  0.1%,  4.5%,126.5
Feb 2020,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,277.98", -2.5%, -2.9%,123.3
Mar 2020,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,292.08",  1.1%,  2.6%,124.6
Apr 2020,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,305.36",  1.0%,  2.5%,125.9
May 2020,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,297.70", -0.6%,  1.8%,125.2
Jun 2020,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,275.10", -1.7%, -0.9%,123.0
Jul 2020,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,298.71",  1.9%,  1.8%,125.3
Aug 2020,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,319.06",  1.6%,  4.1%,127.2
Sep 2020,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,275.16", -3.3%, -2.9%,123.0
Oct 2020,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,258.03", -1.3%, -6.6%,121.4
Nov 2020,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,310.15",  4.1%, -1.4%,126.4
Dec 2020,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,250.52", -4.6%, -4.5%,120.6
Jan 2021,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,352.42",  8.1%,  3.1%,130.5
Feb 2021,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,309.73", -3.2%,  2.5%,126.3
Mar 2021,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,306.05", -0.3%,  1.1%,126.0
Apr 2021,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,296.51", -0.7%, -0.7%,125.1
May 2021,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,309.64",  1.0%,  0.9%,126.3
Jun 2021,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,295.95", -1.0%,  1.6%,125.0
Jul 2021,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,280.66", -1.2%, -1.4%,123.5
Aug 2021,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,327.44",  3.7%,  0.6%,128.0
Sep 2021,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,313.44", -1.1%,  3.0%,126.7
Oct 2021,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,338.06",  1.9%,  6.4%,129.1
Nov 2021,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,334.15", -0.3%,  1.8%,128.7
Dec 2021,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,381.91",  3.6%, 10.5%,133.3
Jan 2022,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,352.15", -2.2%,  0.0%,130.4
Feb 2022,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,395.62",  3.2%,  6.6%,134.6
Mar 2022,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,403.69",  0.6%,  7.5%,135.4
Apr 2022,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,363.87", -2.8%,  5.2%,131.6
May 2022,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,348.66", -1.1%,  3.0%,130.1
Jun 2022,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,384.16",  2.6%,  6.8%,133.5
Jul 2022,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,378.39", -0.4%,  7.6%,133.0
Aug 2022,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,360.87", -1.3%,  2.5%,131.3
Sep 2022,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,357.52", -0.2%,  3.4%,130.9
Oct 2022,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,357.38",  0.0%,  1.4%,130.9
Nov 2022,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,374.61",  1.3%,  3.0%,132.6
Dec 2022,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,330.93", -3.2%, -3.7%,128.4
Jan 2023,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,369.15",  2.9%,  1.3%,132.1
Feb 2023,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,357.76", -0.8%, -2.7%,131.0
Mar 2023,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,391.92",  2.5%, -0.8%,134.3
Apr 2023,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,405.17",  1.0%,  3.0%,135.5
May 2023,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,410.24",  0.4%,  4.6%,136.0
Jun 2023,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,407.48", -0.2%,  1.7%,135.8
Jul 2023,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,413.48",  0.4%,  2.5%,136.3
Aug 2023,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,396.63", -1.2%,  2.6%,134.7
Sep 2023,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,415.25",  1.3%,  4.3%,136.5
Oct 2023,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,398.61", -1.2%,  3.0%,134.9
Nov 2023,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,362.89", -2.6%, -0.9%,131.5
Dec 2023,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,423.09",  4.4%,  6.9%,137.3
Jan 2024,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,393.01", -2.1%,  1.7%,134.4
Feb 2024,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,400.54",  0.5%,  3.2%,135.1
Mar 2024,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,367.54", -2.4%, -1.8%,131.9
Apr 2024,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,424.68",  4.2%,  1.4%,137.4
May 2024,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,399.64", -1.8%, -0.8%,135.0
Jun 2024,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,419.71",  1.4%,  0.9%,136.9
Jul 2024,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,432.71",  0.9%,  1.4%,138.2
Aug 2024,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,431.80", -0.1%,  2.5%,138.1
Sep 2024,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,417.25", -1.0%,  0.1%,136.7
Oct 2024,Alberta,Average weekly earnings including overtime for all employees,Manufacturing,"$1,413.23", -0.3%,  1.0%,136.3
Jan 2010,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Feb 2010,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Mar 2010,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  991.75,..,  3.1%,100.0
Apr 2010,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
May 2010,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Jun 2010,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Jul 2010,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Aug 2010,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Sep 2010,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Oct 2010,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,051.60",.., 16.3%,106.0
Nov 2010,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  998.11, -5.1%,..,100.6
Dec 2010,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,090.35",  9.2%,..,109.9
Jan 2011,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,119.03",  2.6%,..,112.8
Feb 2011,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,145.46",  2.4%,..,115.5
Mar 2011,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Apr 2011,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
May 2011,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Jun 2011,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Jul 2011,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,083.79",..,..,109.3
Aug 2011,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Sep 2011,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Oct 2011,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,197.02",.., 13.8%,120.7
Nov 2011,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Dec 2011,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Jan 2012,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,096.92",.., -2.0%,110.6
Feb 2012,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,138.50",  3.8%, -0.6%,114.8
Mar 2012,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,152.30",  1.2%,..,116.2
Apr 2012,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,095.16", -5.0%,..,110.4
May 2012,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,127.17",  2.9%,..,113.7
Jun 2012,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,136.88",  0.9%,..,114.6
Jul 2012,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,170.01",  2.9%,  8.0%,118.0
Aug 2012,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,195.68",  2.2%,..,120.6
Sep 2012,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,249.78",  4.5%,..,126.0
Oct 2012,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,271.72",  1.8%,  6.2%,128.2
Nov 2012,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,197.33", -5.8%,..,120.7
Dec 2012,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,176.52", -1.7%,..,118.6
Jan 2013,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,176.64",  0.0%,  7.3%,118.6
Feb 2013,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,215.11",  3.3%,  6.7%,122.5
Mar 2013,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,236.88",  1.8%,  7.3%,124.7
Apr 2013,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,198.60", -3.1%,  9.4%,120.9
May 2013,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,191.60", -0.6%,  5.7%,120.2
Jun 2013,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,133.87", -4.8%, -0.3%,114.3
Jul 2013,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,223.83",  7.9%,  4.6%,123.4
Aug 2013,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,220.80", -0.2%,  2.1%,123.1
Sep 2013,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,274.51",  4.4%,  2.0%,128.5
Oct 2013,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,178.94", -7.5%, -7.3%,118.9
Nov 2013,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,281.76",  8.7%,  7.1%,129.2
Dec 2013,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,253.57", -2.2%,  6.5%,126.4
Jan 2014,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,196.37", -4.6%,  1.7%,120.6
Feb 2014,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,074.19",-10.2%,-11.6%,108.3
Mar 2014,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,161.35",  8.1%, -6.1%,117.1
Apr 2014,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,195.72",  3.0%, -0.2%,120.6
May 2014,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,222.92",  2.3%,  2.6%,123.3
Jun 2014,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,299.67",  6.3%, 14.6%,131.0
Jul 2014,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,286.81", -1.0%,  5.1%,129.8
Aug 2014,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,247.69", -3.0%,  2.2%,125.8
Sep 2014,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,199.83", -3.8%, -5.9%,121.0
Oct 2014,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,216.26",  1.4%,  3.2%,122.6
Nov 2014,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,236.77",  1.7%, -3.5%,124.7
Dec 2014,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,242.36",  0.5%, -0.9%,125.3
Jan 2015,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,165.77", -6.2%, -2.6%,117.5
Feb 2015,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,300.51", 11.6%, 21.1%,131.1
Mar 2015,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,290.15", -0.8%, 11.1%,130.1
Apr 2015,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,348.18",  4.5%, 12.8%,135.9
May 2015,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,250.33", -7.3%,  2.2%,126.1
Jun 2015,Alberta,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,382.21", 10.5%,  6.4%,139.4
