Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Aug 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  929.08,  0.1%,  4.8%,147.9
Sep 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  958.61,  3.2%, 11.1%,152.6
Oct 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  955.58, -0.3%,  5.7%,152.1
Nov 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  940.49, -1.6%,  4.5%,149.7
Dec 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  931.81, -0.9%,  1.5%,148.3
Jan 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  949.37,  1.9%,  2.2%,151.1
Feb 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),..,..,..,..
Mar 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),..,..,..,..
Apr 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),"$1,011.31",..,  7.9%,161.0
May 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  991.53, -2.0%,  5.7%,157.8
Jun 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),$  993.31,  0.2%,  3.4%,158.1
Jul 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),"$1,059.13",  6.6%, 14.1%,168.6
Aug 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),"$1,040.09", -1.8%, 11.9%,165.6
Sep 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),"$1,053.84",  1.3%,  9.9%,167.8
Oct 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Other services (except public administration),"$1,050.64", -0.3%,  9.9%,167.3
Jan 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,025.73",  0.1%,  3.6%,100.0
Feb 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,031.40",  0.6%,  2.6%,100.6
Mar 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,039.98",  0.8%,  3.6%,101.4
Apr 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,040.42",  0.0%,  2.5%,101.4
May 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,020.70", -1.9%,  1.6%, 99.5
Jun 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,020.64",  0.0%, -0.1%, 99.5
Jul 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,016.78", -0.4%, -2.3%, 99.1
Aug 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,037.74",  2.1%,  3.1%,101.2
Sep 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,029.60", -0.8%, -0.2%,100.4
Oct 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,036.18",  0.6%,  1.6%,101.0
Nov 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,039.57",  0.3%,  2.3%,101.3
Dec 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,033.93", -0.5%,  0.9%,100.8
Jan 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,042.01",  0.8%,  1.6%,101.6
Feb 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,050.49",  0.8%,  1.9%,102.4
Mar 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,053.39",  0.3%,  1.3%,102.7
Apr 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,043.11", -1.0%,  0.3%,101.7
May 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,067.36",  2.3%,  4.6%,104.1
Jun 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,069.82",  0.2%,  4.8%,104.3
Jul 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,053.89", -1.5%,  3.6%,102.7
Aug 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,079.79",  2.5%,  4.1%,105.3
Sep 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,062.47", -1.6%,  3.2%,103.6
Oct 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,080.81",  1.7%,  4.3%,105.4
Nov 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,064.23", -1.5%,  2.4%,103.8
Dec 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,070.06",  0.5%,  3.5%,104.3
Jan 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,084.60",  1.4%,  4.1%,105.7
Feb 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,084.33",  0.0%,  3.2%,105.7
Mar 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,076.17", -0.8%,  2.2%,104.9
Apr 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,049.73", -2.5%,  0.6%,102.3
May 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,070.20",  2.0%,  0.3%,104.3
Jun 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,056.99", -1.2%, -1.2%,103.0
Jul 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,076.81",  1.9%,  2.2%,105.0
Aug 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,069.68", -0.7%, -0.9%,104.3
Sep 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,097.15",  2.6%,  3.3%,107.0
Oct 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,061.74", -3.2%, -1.8%,103.5
Nov 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,081.18",  1.8%,  1.6%,105.4
Dec 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,081.14",  0.0%,  1.0%,105.4
Jan 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,077.80", -0.3%, -0.6%,105.1
Feb 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,071.09", -0.6%, -1.2%,104.4
Mar 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,073.12",  0.2%, -0.3%,104.6
Apr 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,094.47",  2.0%,  4.3%,106.7
May 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,086.39", -0.7%,  1.5%,105.9
Jun 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,100.64",  1.3%,  4.1%,107.3
Jul 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,099.20", -0.1%,  2.1%,107.2
Aug 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,085.62", -1.2%,  1.5%,105.8
Sep 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,072.91", -1.2%, -2.2%,104.6
Oct 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,078.51",  0.5%,  1.6%,105.1
Nov 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,088.76",  1.0%,  0.7%,106.1
Dec 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,092.30",  0.3%,  1.0%,106.5
Jan 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,083.61", -0.8%,  0.5%,105.6
Feb 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,087.55",  0.4%,  1.5%,106.0
Mar 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,089.19",  0.2%,  1.5%,106.2
Apr 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,103.02",  1.3%,  0.8%,107.5
May 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,100.58", -0.2%,  1.3%,107.3
Jun 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,098.79", -0.2%, -0.2%,107.1
Jul 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,087.67", -1.0%, -1.0%,106.0
Aug 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,088.74",  0.1%,  0.3%,106.1
Sep 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,085.09", -0.3%,  1.1%,105.8
Oct 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,116.73",  2.9%,  3.5%,108.9
Nov 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,100.23", -1.5%,  1.1%,107.3
Dec 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,104.63",  0.4%,  1.1%,107.7
Jan 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,104.71",  0.0%,  1.9%,107.7
Feb 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,112.55",  0.7%,  2.3%,108.5
Mar 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,109.28", -0.3%,  1.8%,108.1
Apr 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,102.82", -0.6%,  0.0%,107.5
May 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,092.17", -1.0%, -0.8%,106.5
Jun 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,096.53",  0.4%, -0.2%,106.9
Jul 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,099.69",  0.3%,  1.1%,107.2
Aug 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,110.51",  1.0%,  2.0%,108.3
Sep 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,117.19",  0.6%,  3.0%,108.9
Oct 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,102.65", -1.3%, -1.3%,107.5
Nov 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,104.52",  0.2%,  0.4%,107.7
Dec 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,103.66", -0.1%, -0.1%,107.6
Jan 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,109.79",  0.6%,  0.5%,108.2
Feb 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,110.60",  0.1%, -0.2%,108.3
Mar 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,111.28",  0.1%,  0.2%,108.3
Apr 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,114.65",  0.3%,  1.1%,108.7
May 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,115.02",  0.0%,  2.1%,108.7
Jun 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,116.33",  0.1%,  1.8%,108.8
Jul 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,133.27",  1.5%,  3.1%,110.5
Aug 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,136.19",  0.3%,  2.3%,110.8
Sep 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,141.78",  0.5%,  2.2%,111.3
Oct 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,141.43",  0.0%,  3.5%,111.3
Nov 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,159.67",  1.6%,  5.0%,113.1
Dec 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,138.91", -1.8%,  3.2%,111.0
Jan 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,142.86",  0.3%,  3.0%,111.4
Feb 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,143.70",  0.1%,  3.0%,111.5
Mar 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,150.26",  0.6%,  3.5%,112.1
Apr 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,155.56",  0.5%,  3.7%,112.7
May 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,161.67",  0.5%,  4.2%,113.3
Jun 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,167.35",  0.5%,  4.6%,113.8
Jul 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,160.95", -0.5%,  2.4%,113.2
Aug 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,163.63",  0.2%,  2.4%,113.4
Sep 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,165.53",  0.2%,  2.1%,113.6
Oct 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,163.75", -0.2%,  2.0%,113.5
Nov 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,155.31", -0.7%, -0.4%,112.6
Dec 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,154.80",  0.0%,  1.4%,112.6
Jan 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,162.02",  0.6%,  1.7%,113.3
Feb 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,162.08",  0.0%,  1.6%,113.3
Mar 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,169.89",  0.7%,  1.7%,114.1
Apr 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,165.40", -0.4%,  0.9%,113.6
May 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,174.51",  0.8%,  1.1%,114.5
Jun 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,170.39", -0.4%,  0.3%,114.1
Jul 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,172.84",  0.2%,  1.0%,114.3
Aug 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,176.11",  0.3%,  1.1%,114.7
Sep 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,178.78",  0.2%,  1.1%,114.9
Oct 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,184.72",  0.5%,  1.8%,115.5
Nov 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,183.75", -0.1%,  2.5%,115.4
Dec 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,189.91",  0.5%,  3.0%,116.0
Jan 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,194.04",  0.3%,  2.8%,116.4
Feb 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,190.36", -0.3%,  2.4%,116.1
Mar 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,198.07",  0.6%,  2.4%,116.8
Apr 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,218.10",  1.7%,  4.5%,118.8
May 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,204.70", -1.1%,  2.6%,117.4
Jun 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,262.36",  4.8%,  7.9%,123.1
Jul 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,266.16",  0.3%,  8.0%,123.4
Aug 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,279.56",  1.1%,  8.8%,124.7
Sep 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,244.56", -2.7%,  5.6%,121.3
Oct 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,231.58", -1.0%,  4.0%,120.1
Nov 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,252.89",  1.7%,  5.8%,122.1
Dec 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,260.75",  0.6%,  6.0%,122.9
Jan 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,250.10", -0.8%,  4.7%,121.9
Feb 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,252.71",  0.2%,  5.2%,122.1
Mar 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,266.63",  1.1%,  5.7%,123.5
Apr 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,232.10", -2.7%,  1.1%,120.1
May 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,270.76",  3.1%,  5.5%,123.9
Jun 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,263.20", -0.6%,  0.1%,123.2
Jul 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,254.36", -0.7%, -0.9%,122.3
Aug 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,263.59",  0.7%, -1.2%,123.2
Sep 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,262.65", -0.1%,  1.5%,123.1
Oct 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,269.31",  0.5%,  3.1%,123.7
Nov 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,280.03",  0.8%,  2.2%,124.8
Dec 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,297.42",  1.4%,  2.9%,126.5
Jan 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,310.11",  1.0%,  4.8%,127.7
Feb 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,323.70",  1.0%,  5.7%,129.0
Mar 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,288.03", -2.7%,  1.7%,125.6
Apr 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,300.60",  1.0%,  5.6%,126.8
May 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,306.64",  0.5%,  2.8%,127.4
Jun 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,334.56",  2.1%,  5.6%,130.1
Jul 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,326.14", -0.6%,  5.7%,129.3
Aug 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,297.08", -2.2%,  2.7%,126.5
Sep 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,309.13",  0.9%,  3.7%,127.6
Oct 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,324.36",  1.2%,  4.3%,129.1
Nov 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,288.61", -2.7%,  0.7%,125.6
Dec 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,302.55",  1.1%,  0.4%,127.0
Jan 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,286.58", -1.2%, -1.8%,125.4
Feb 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,284.97", -0.1%, -2.9%,125.3
Mar 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,295.01",  0.8%,  0.5%,126.3
Apr 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,305.04",  0.8%,  0.3%,127.2
May 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,290.10", -1.1%, -1.3%,125.8
Jun 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,288.25", -0.1%, -3.5%,125.6
Jul 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,318.70",  2.4%, -0.6%,128.6
Aug 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,326.85",  0.6%,  2.3%,129.4
Sep 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,318.91", -0.6%,  0.7%,128.6
Oct 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,325.47",  0.5%,  0.1%,129.2
Nov 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,344.83",  1.5%,  4.4%,131.1
Dec 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,303.86", -3.0%,  0.1%,127.1
Jan 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,337.49",  2.6%,  4.0%,130.4
Feb 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,339.18",  0.1%,  4.2%,130.6
Mar 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,365.81",  2.0%,  5.5%,133.2
Apr 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,360.51", -0.4%,  4.3%,132.6
May 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,377.91",  1.3%,  6.8%,134.3
Jun 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,382.95",  0.4%,  7.4%,134.8
Jul 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,386.04",  0.2%,  5.1%,135.1
Aug 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,394.25",  0.6%,  5.1%,135.9
Sep 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,413.37",  1.4%,  7.2%,137.8
Oct 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Public administration,"$1,396.94", -1.2%,  5.4%,136.2
,,,,,,,
"Source: Statistics Canada. Table 14 10 0223 Employment and average weekly earnings (including overtime) for all employees by province and territory, monthly, seasonally adjusted",,,,,,,
