Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Jul 2011,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  865.98,  1.9%,  6.2%, 98.8
Aug 2011,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  863.15, -0.3%,  7.8%, 98.5
Sep 2011,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  854.41, -1.0%,  4.1%, 97.5
Oct 2011,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  883.23,  3.4%,  7.7%,100.8
Nov 2011,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  869.58, -1.5%, -1.1%, 99.2
Dec 2011,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  854.17, -1.8%, -2.7%, 97.5
Jan 2012,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  865.42,  1.3%, -1.3%, 98.7
Feb 2012,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  872.96,  0.9%, -1.4%, 99.6
Mar 2012,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  867.02, -0.7%,  1.5%, 98.9
Apr 2012,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  886.57,  2.3%,  5.2%,101.2
May 2012,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  902.65,  1.8%,  5.4%,103.0
Jun 2012,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  903.83,  0.1%,  6.4%,103.1
Jul 2012,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  888.12, -1.7%,  2.6%,101.3
Aug 2012,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  893.83,  0.6%,  3.6%,102.0
Sep 2012,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  877.31, -1.8%,  2.7%,100.1
Oct 2012,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  899.75,  2.6%,  1.9%,102.7
Nov 2012,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  877.02, -2.5%,  0.9%,100.1
Dec 2012,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  894.30,  2.0%,  4.7%,102.0
Jan 2013,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  901.48,  0.8%,  4.2%,102.9
Feb 2013,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  866.07, -3.9%, -0.8%, 98.8
Mar 2013,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  875.38,  1.1%,  1.0%, 99.9
Apr 2013,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  857.20, -2.1%, -3.3%, 97.8
May 2013,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  896.85,  4.6%, -0.6%,102.3
Jun 2013,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  924.38,  3.1%,  2.3%,105.5
Jul 2013,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  894.79, -3.2%,  0.8%,102.1
Aug 2013,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  881.75, -1.5%, -1.4%,100.6
Sep 2013,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  867.76, -1.6%, -1.1%, 99.0
Oct 2013,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  842.61, -2.9%, -6.4%, 96.1
Nov 2013,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  879.65,  4.4%,  0.3%,100.4
Dec 2013,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  866.17, -1.5%, -3.1%, 98.8
Jan 2014,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  859.48, -0.8%, -4.7%, 98.1
Feb 2014,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  878.32,  2.2%,  1.4%,100.2
Mar 2014,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  897.07,  2.1%,  2.5%,102.4
Apr 2014,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  945.93,  5.4%, 10.4%,107.9
May 2014,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  922.70, -2.5%,  2.9%,105.3
Jun 2014,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  877.24, -4.9%, -5.1%,100.1
Jul 2014,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  894.33,  1.9%, -0.1%,102.0
Aug 2014,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  934.10,  4.4%,  5.9%,106.6
Sep 2014,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  934.29,  0.0%,  7.7%,106.6
Oct 2014,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  896.49, -4.0%,  6.4%,102.3
Nov 2014,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  927.09,  3.4%,  5.4%,105.8
Dec 2014,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  941.71,  1.6%,  8.7%,107.4
Jan 2015,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  927.08, -1.6%,  7.9%,105.8
Feb 2015,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  943.76,  1.8%,  7.5%,107.7
Mar 2015,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  930.95, -1.4%,  3.8%,106.2
Apr 2015,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  945.75,  1.6%,  0.0%,107.9
May 2015,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  899.04, -4.9%, -2.6%,102.6
Jun 2015,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  947.41,  5.4%,  8.0%,108.1
Jul 2015,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  939.21, -0.9%,  5.0%,107.2
Aug 2015,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  918.16, -2.2%, -1.7%,104.8
Sep 2015,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  941.02,  2.5%,  0.7%,107.4
Oct 2015,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  967.14,  2.8%,  7.9%,110.3
Nov 2015,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  907.54, -6.2%, -2.1%,103.5
Dec 2015,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  925.54,  2.0%, -1.7%,105.6
Jan 2016,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  910.65, -1.6%, -1.8%,103.9
Feb 2016,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  920.60,  1.1%, -2.5%,105.0
Mar 2016,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  945.60,  2.7%,  1.6%,107.9
Apr 2016,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  928.83, -1.8%, -1.8%,106.0
May 2016,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  948.12,  2.1%,  5.5%,108.2
Jun 2016,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  939.32, -0.9%, -0.9%,107.2
Jul 2016,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  976.98,  4.0%,  4.0%,111.5
Aug 2016,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  951.15, -2.6%,  3.6%,108.5
Sep 2016,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  959.35,  0.9%,  1.9%,109.5
Oct 2016,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  990.69,  3.3%,  2.4%,113.0
Nov 2016,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  975.81, -1.5%,  7.5%,111.3
Dec 2016,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  946.59, -3.0%,  2.3%,108.0
Jan 2017,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,047.90", 10.7%, 15.1%,119.6
Feb 2017,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  980.22, -6.5%,  6.5%,111.8
Mar 2017,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  981.62,  0.1%,  3.8%,112.0
Apr 2017,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  979.71, -0.2%,  5.5%,111.8
May 2017,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  983.47,  0.4%,  3.7%,112.2
Jun 2017,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  973.54, -1.0%,  3.6%,111.1
Jul 2017,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  962.21, -1.2%, -1.5%,109.8
Aug 2017,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  997.37,  3.7%,  4.9%,113.8
Sep 2017,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,002.27",  0.5%,  4.5%,114.4
Oct 2017,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,035.55",  3.3%,  4.5%,118.2
Nov 2017,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,002.36", -3.2%,  2.7%,114.4
Dec 2017,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  977.25, -2.5%,  3.2%,111.5
Jan 2018,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  964.06, -1.3%, -8.0%,110.0
Feb 2018,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  972.52,  0.9%, -0.8%,111.0
Mar 2018,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  960.88, -1.2%, -2.1%,109.6
Apr 2018,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  938.35, -2.3%, -4.2%,107.1
May 2018,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  962.07,  2.5%, -2.2%,109.8
Jun 2018,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  953.67, -0.9%, -2.0%,108.8
Jul 2018,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  954.02,  0.0%, -0.9%,108.9
Aug 2018,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  967.83,  1.4%, -3.0%,110.4
Sep 2018,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  976.23,  0.9%, -2.6%,111.4
Oct 2018,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  944.14, -3.3%, -8.8%,107.7
Nov 2018,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  977.42,  3.5%, -2.5%,111.5
Dec 2018,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,001.84",  2.5%,  2.5%,114.3
Jan 2019,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  985.52, -1.6%,  2.2%,112.4
Feb 2019,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  974.28, -1.1%,  0.2%,111.2
Mar 2019,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,001.82",  2.8%,  4.3%,114.3
Apr 2019,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,009.63",  0.8%,  7.6%,115.2
May 2019,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,012.50",  0.3%,  5.2%,115.5
Jun 2019,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,034.53",  2.2%,  8.5%,118.0
Jul 2019,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,032.05", -0.2%,  8.2%,117.8
Aug 2019,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,040.90",  0.9%,  7.5%,118.8
Sep 2019,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,048.07",  0.7%,  7.4%,119.6
Oct 2019,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,044.24", -0.4%, 10.6%,119.1
Nov 2019,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,036.64", -0.7%,  6.1%,118.3
Dec 2019,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,068.26",  3.1%,  6.6%,121.9
Jan 2020,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,066.87", -0.1%,  8.3%,121.7
Feb 2020,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,077.44",  1.0%, 10.6%,122.9
Mar 2020,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,033.49", -4.1%,  3.2%,117.9
Apr 2020,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,076.74",  4.2%,  6.6%,122.9
May 2020,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,033.64", -4.0%,  2.1%,117.9
Jun 2020,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,025.10", -0.8%, -0.9%,117.0
Jul 2020,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,052.77",  2.7%,  2.0%,120.1
Aug 2020,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,$  986.78, -6.3%, -5.2%,112.6
Sep 2020,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,025.19",  3.9%, -2.2%,117.0
Oct 2020,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,032.42",  0.7%, -1.1%,117.8
Nov 2020,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,067.91",  3.4%,  3.0%,121.8
Dec 2020,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,044.48", -2.2%, -2.2%,119.2
Jan 2021,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,061.35",  1.6%, -0.5%,121.1
Feb 2021,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,045.21", -1.5%, -3.0%,119.3
Mar 2021,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,047.50",  0.2%,  1.4%,119.5
Apr 2021,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,048.01",  0.0%, -2.7%,119.6
May 2021,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,044.51", -0.3%,  1.1%,119.2
Jun 2021,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,127.86",  8.0%, 10.0%,128.7
Jul 2021,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,051.44", -6.8%, -0.1%,120.0
Aug 2021,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,073.04",  2.1%,  8.7%,122.4
Sep 2021,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,075.05",  0.2%,  4.9%,122.7
Oct 2021,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,027.70", -4.4%, -0.5%,117.3
Nov 2021,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,041.58",  1.4%, -2.5%,118.8
Dec 2021,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,113.62",  6.9%,  6.6%,127.1
Jan 2022,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,055.54", -5.2%, -0.5%,120.4
Feb 2022,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,035.75", -1.9%, -0.9%,118.2
Mar 2022,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,073.32",  3.6%,  2.5%,122.5
Apr 2022,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,111.45",  3.6%,  6.1%,126.8
May 2022,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,114.33",  0.3%,  6.7%,127.1
Jun 2022,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,074.82", -3.5%, -4.7%,122.6
Jul 2022,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,094.82",  1.9%,  4.1%,124.9
Aug 2022,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,042.41", -4.8%, -2.9%,118.9
Sep 2022,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,077.86",  3.4%,  0.3%,123.0
Oct 2022,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,142.82",  6.0%, 11.2%,130.4
Nov 2022,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,114.11", -2.5%,  7.0%,127.1
Dec 2022,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,166.49",  4.7%,  4.7%,133.1
Jan 2023,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,153.11", -1.1%,  9.2%,131.6
Feb 2023,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,194.12",  3.6%, 15.3%,136.2
Mar 2023,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,191.25", -0.2%, 11.0%,135.9
Apr 2023,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,156.56", -2.9%,  4.1%,132.0
May 2023,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,152.69", -0.3%,  3.4%,131.5
Jun 2023,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,195.72",  3.7%, 11.2%,136.4
Jul 2023,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,164.03", -2.7%,  6.3%,132.8
Aug 2023,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,210.89",  4.0%, 16.2%,138.2
Sep 2023,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,166.29", -3.7%,  8.2%,133.1
Oct 2023,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,161.77", -0.4%,  1.7%,132.6
Nov 2023,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,189.92",  2.4%,  6.8%,135.8
Dec 2023,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,158.36", -2.7%, -0.7%,132.2
Jan 2024,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,161.80",  0.3%,  0.8%,132.6
Feb 2024,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,164.60",  0.2%, -2.5%,132.9
Mar 2024,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,146.38", -1.6%, -3.8%,130.8
Apr 2024,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,142.90", -0.3%, -1.2%,130.4
May 2024,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,142.63",  0.0%, -0.9%,130.4
Jun 2024,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,133.54", -0.8%, -5.2%,129.3
Jul 2024,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,178.08",  3.9%,  1.2%,134.4
Aug 2024,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,175.79", -0.2%, -2.9%,134.2
Sep 2024,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,186.95",  0.9%,  1.8%,135.4
Oct 2024,New Brunswick,Average weekly earnings including overtime for all employees,Manufacturing,"$1,165.11", -1.8%,  0.3%,132.9
Jan 2011,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  797.79,  0.8%, -7.9%,100.0
Feb 2011,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  789.65, -1.0%, -5.3%, 99.0
Mar 2011,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  814.62,  3.2%,..,102.1
Apr 2011,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  850.16,  4.4%,..,106.6
May 2011,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  819.71, -3.6%, 21.4%,102.7
Jun 2011,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  806.45, -1.6%, -7.9%,101.1
Jul 2011,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  809.57,  0.4%,  1.8%,101.5
Aug 2011,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  824.62,  1.9%, 10.3%,103.4
Sep 2011,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  846.00,  2.6%,  3.7%,106.0
Oct 2011,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  804.79, -4.9%, -2.4%,100.9
Nov 2011,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  817.63,  1.6%,  3.1%,102.5
Dec 2011,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  801.64, -2.0%,  1.3%,100.5
Jan 2012,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  811.99,  1.3%,  1.8%,101.8
Feb 2012,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  817.58,  0.7%,  3.5%,102.5
Mar 2012,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  852.41,  4.3%,  4.6%,106.8
Apr 2012,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  818.91, -3.9%, -3.7%,102.6
May 2012,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  925.48, 13.0%, 12.9%,116.0
Jun 2012,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  857.12, -7.4%,  6.3%,107.4
Jul 2012,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  848.31, -1.0%,  4.8%,106.3
Aug 2012,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  843.07, -0.6%,  2.2%,105.7
Sep 2012,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  841.66, -0.2%, -0.5%,105.5
Oct 2012,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  884.97,  5.1%, 10.0%,110.9
Nov 2012,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  827.74, -6.5%,  1.2%,103.8
Dec 2012,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  855.63,  3.4%,  6.7%,107.3
Jan 2013,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  860.35,  0.6%,  6.0%,107.8
Feb 2013,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  854.62, -0.7%,  4.5%,107.1
Mar 2013,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  862.80,  1.0%,  1.2%,108.1
Apr 2013,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  892.10,  3.4%,  8.9%,111.8
May 2013,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  838.61, -6.0%, -9.4%,105.1
Jun 2013,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  901.50,  7.5%,  5.2%,113.0
Jul 2013,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  877.47, -2.7%,  3.4%,110.0
Aug 2013,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  920.00,  4.8%,  9.1%,115.3
Sep 2013,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  900.35, -2.1%,  7.0%,112.9
Oct 2013,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  815.62, -9.4%, -7.8%,102.2
Nov 2013,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  897.38, 10.0%,  8.4%,112.5
Dec 2013,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  861.99, -3.9%,  0.7%,108.0
Jan 2014,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  837.63, -2.8%, -2.6%,105.0
Feb 2014,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Mar 2014,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  846.40,.., -1.9%,106.1
Apr 2014,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  828.79, -2.1%, -7.1%,103.9
May 2014,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  819.66, -1.1%, -2.3%,102.7
Jun 2014,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  831.84,  1.5%, -7.7%,104.3
Jul 2014,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  847.91,  1.9%, -3.4%,106.3
Aug 2014,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  831.17, -2.0%, -9.7%,104.2
Sep 2014,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  843.10,  1.4%, -6.4%,105.7
Oct 2014,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  897.85,  6.5%, 10.1%,112.5
Nov 2014,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  887.48, -1.2%, -1.1%,111.2
Dec 2014,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  830.09, -6.5%, -3.7%,104.0
Jan 2015,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  883.71,  6.5%,  5.5%,110.8
Feb 2015,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  842.66, -4.6%,..,105.6
Mar 2015,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  897.31,  6.5%,  6.0%,112.5
Apr 2015,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  896.58, -0.1%,  8.2%,112.4
May 2015,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  914.23,  2.0%, 11.5%,114.6
Jun 2015,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  900.60, -1.5%,  8.3%,112.9
Jul 2015,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  944.69,  4.9%, 11.4%,118.4
Aug 2015,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  900.52, -4.7%,  8.3%,112.9
Sep 2015,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  899.17, -0.1%,  6.7%,112.7
Oct 2015,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  902.53,  0.4%,  0.5%,113.1
Nov 2015,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  920.61,  2.0%,  3.7%,115.4
Dec 2015,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  932.02,  1.2%, 12.3%,116.8
Jan 2016,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  897.29, -3.7%,  1.5%,112.5
Feb 2016,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  981.39,  9.4%, 16.5%,123.0
Mar 2016,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  926.09, -5.6%,  3.2%,116.1
Apr 2016,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  932.84,  0.7%,  4.0%,116.9
May 2016,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  971.09,  4.1%,  6.2%,121.7
Jun 2016,New Brunswick,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  960.96, -1.0%,  6.7%,120.5
