Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Dec 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,565.46", -0.1%, -0.9%,153.7
Jan 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,595.83",  1.9%,  0.1%,156.6
Feb 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,566.88", -1.8%,  7.9%,153.8
Mar 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,594.93",  1.8%,  1.1%,156.6
Apr 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,584.70", -0.6%,  1.5%,155.6
May 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,584.89",  0.0%, -9.3%,155.6
Jun 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,546.95", -2.4%, -3.8%,151.8
Jul 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,546.50",  0.0%, -2.6%,151.8
Aug 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,588.96",  2.7%,  1.0%,156.0
Sep 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,584.30", -0.3%,  0.5%,155.5
Oct 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,533.79", -3.2%, -3.8%,150.6
Jan 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  950.19,  3.2%,  7.2%,100.0
Feb 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  941.13, -1.0%, 13.1%, 99.0
Mar 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  892.62, -5.2%,  6.1%, 93.9
Apr 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  811.14, -9.1%, -4.4%, 85.4
May 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  781.56, -3.6%, -0.9%, 82.3
Jun 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  769.19, -1.6%,  1.7%, 81.0
Jul 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  801.79,  4.2%,  6.1%, 84.4
Aug 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  828.46,  3.3%,  5.9%, 87.2
Sep 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  788.09, -4.9%,  1.1%, 82.9
Oct 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  867.88, 10.1%,  6.6%, 91.3
Nov 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  858.07, -1.1%,  9.1%, 90.3
Dec 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  864.32,  0.7%, -6.1%, 91.0
Jan 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  990.57, 14.6%,  4.2%,104.2
Feb 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  928.51, -6.3%, -1.3%, 97.7
Mar 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  940.29,  1.3%,  5.3%, 99.0
Apr 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  981.08,  4.3%, 21.0%,103.3
May 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  938.91, -4.3%, 20.1%, 98.8
Jun 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  832.33,-11.4%,  8.2%, 87.6
Jul 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  866.08,  4.1%,  8.0%, 91.1
Aug 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  935.32,  8.0%, 12.9%, 98.4
Sep 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  959.20,  2.6%, 21.7%,100.9
Oct 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  953.34, -0.6%,  9.8%,100.3
Nov 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  992.39,  4.1%, 15.7%,104.4
Dec 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  969.29, -2.3%, 12.1%,102.0
Jan 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  987.99,  1.9%, -0.3%,104.0
Feb 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  963.41, -2.5%,  3.8%,101.4
Mar 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,047.81",  8.8%, 11.4%,110.3
Apr 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  973.70, -7.1%, -0.8%,102.5
May 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  921.81, -5.3%, -1.8%, 97.0
Jun 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  946.86,  2.7%, 13.8%, 99.6
Jul 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  914.15, -3.5%,  5.6%, 96.2
Aug 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  950.20,  3.9%,  1.6%,100.0
Sep 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  885.05, -6.9%, -7.7%, 93.1
Oct 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  927.58,  4.8%, -2.7%, 97.6
Nov 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,031.89", 11.2%,  4.0%,108.6
Dec 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  950.38, -7.9%, -2.0%,100.0
Jan 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,014.09",  6.7%,  2.6%,106.7
Feb 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  995.13, -1.9%,  3.3%,104.7
Mar 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,045.63",  5.1%, -0.2%,110.0
Apr 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,122.02",  7.3%, 15.2%,118.1
May 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,063.22", -5.2%, 15.3%,111.9
Jun 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,098.17",  3.3%, 16.0%,115.6
Jul 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,028.83", -6.3%, 12.5%,108.3
Aug 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,070.30",  4.0%, 12.6%,112.6
Sep 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,141.62",  6.7%, 29.0%,120.1
Oct 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,083.15", -5.1%, 16.8%,114.0
Nov 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,115.36",  3.0%,  8.1%,117.4
Dec 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,036.21", -7.1%,  9.0%,109.1
Jan 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,055.91",  1.9%,  4.1%,111.1
Feb 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,113.46",  5.5%, 11.9%,117.2
Mar 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,128.35",  1.3%,  7.9%,118.7
Apr 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,033.60", -8.4%, -7.9%,108.8
May 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,007.38", -2.5%, -5.3%,106.0
Jun 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  980.11, -2.7%,-10.8%,103.1
Jul 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,101.71", 12.4%,  7.1%,115.9
Aug 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,050.36", -4.7%, -1.9%,110.5
Sep 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,114.94",  6.1%, -2.3%,117.3
Oct 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,114.57",  0.0%,  2.9%,117.3
Nov 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,124.75",  0.9%,  0.8%,118.4
Dec 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,121.45", -0.3%,  8.2%,118.0
Jan 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,070.71", -4.5%,  1.4%,112.7
Feb 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,086.78",  1.5%, -2.4%,114.4
Mar 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,148.54",  5.7%,  1.8%,120.9
Apr 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,173.62",  2.2%, 13.5%,123.5
May 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,162.23", -1.0%, 15.4%,122.3
Jun 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,165.84",  0.3%, 18.9%,122.7
Jul 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,164.81", -0.1%,  5.7%,122.6
Aug 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,136.62", -2.4%,  8.2%,119.6
Sep 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,087.47", -4.3%, -2.5%,114.4
Oct 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,092.20",  0.4%, -2.0%,114.9
Nov 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,152.67",  5.5%,  2.5%,121.3
Dec 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,136.21", -1.4%,  1.3%,119.6
Jan 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,103.02", -2.9%,  3.0%,116.1
Feb 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,111.80",  0.8%,  2.3%,117.0
Mar 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,185.91",  6.7%,  3.3%,124.8
Apr 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,075.72", -9.3%, -8.3%,113.2
May 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  984.59, -8.5%,-15.3%,103.6
Jun 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  930.82, -5.5%,-20.2%, 98.0
Jul 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  984.01,  5.7%,-15.5%,103.6
Aug 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,109.45", 12.7%, -2.4%,116.8
Sep 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,334.57", 20.3%, 22.7%,140.5
Oct 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,258.11", -5.7%, 15.2%,132.4
Nov 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,109.20",-11.8%, -3.8%,116.7
Dec 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,110.82",  0.1%, -2.2%,116.9
Jan 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,042.57", -6.1%, -5.5%,109.7
Feb 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,083.49",  3.9%, -2.5%,114.0
Mar 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,084.22",  0.1%, -8.6%,114.1
Apr 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,022.08", -5.7%, -5.0%,107.6
May 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,036.79",  1.4%,  5.3%,109.1
Jun 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,107.60",  6.8%, 19.0%,116.6
Jul 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,118.58",  1.0%, 13.7%,117.7
Aug 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,104.48", -1.3%, -0.4%,116.2
Sep 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,058.16", -4.2%,-20.7%,111.4
Oct 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,058.84",  0.1%,-15.8%,111.4
Nov 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,082.82",  2.3%, -2.4%,114.0
Dec 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,238.19", 14.3%, 11.5%,130.3
Jan 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,152.42", -6.9%, 10.5%,121.3
Feb 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,174.50",  1.9%,  8.4%,123.6
Mar 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,196.70",  1.9%, 10.4%,125.9
Apr 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,224.13",  2.3%, 19.8%,128.8
May 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,$  986.24,-19.4%, -4.9%,103.8
Jun 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,003.02",  1.7%, -9.4%,105.6
Jul 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,086.60",  8.3%, -2.9%,114.4
Aug 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,137.69",  4.7%,  3.0%,119.7
Sep 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,067.32", -6.2%,  0.9%,112.3
Oct 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,150.01",  7.7%,  8.6%,121.0
Nov 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,192.40",  3.7%, 10.1%,125.5
Dec 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,248.24",  4.7%,  0.8%,131.4
Jan 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,102.29",-11.7%, -4.3%,116.0
Feb 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,114.45",  1.1%, -5.1%,117.3
Mar 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,223.36",  9.8%,  2.2%,128.7
Apr 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,135.19", -7.2%, -7.3%,119.5
May 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,333.50", 17.5%, 35.2%,140.3
Jun 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,271.06", -4.7%, 26.7%,133.8
Jul 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,162.81", -8.5%,  7.0%,122.4
Aug 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,084.88", -6.7%, -4.6%,114.2
Sep 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,131.71",  4.3%,  6.0%,119.1
Oct 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,167.60",  3.2%,  1.5%,122.9
Nov 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,141.47", -2.2%, -4.3%,120.1
Dec 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,191.48",  4.4%, -4.5%,125.4
Jan 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,209.35",  1.5%,  9.7%,127.3
Feb 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,255.21",  3.8%, 12.6%,132.1
Mar 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,188.37", -5.3%, -2.9%,125.1
Apr 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,106.02", -6.9%, -2.6%,116.4
May 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,159.12",  4.8%,-13.1%,122.0
Jun 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,254.14",  8.2%, -1.3%,132.0
Jul 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,379.72", 10.0%, 18.7%,145.2
Aug 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,248.20", -9.5%, 15.1%,131.4
Sep 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,072.39",-14.1%, -5.2%,112.9
Oct 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,150.04",  7.2%, -1.5%,121.0
Nov 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,187.60",  3.3%,  4.0%,125.0
Dec 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,198.74",  0.9%,  0.6%,126.2
Jan 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,158.97", -3.3%, -4.2%,122.0
Feb 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,249.72",  7.8%, -0.4%,131.5
Mar 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,208.58", -3.3%,  1.7%,127.2
Apr 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,210.39",  0.1%,  9.4%,127.4
May 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,484.08", 22.6%, 28.0%,156.2
Jun 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,280.06",-13.7%,  2.1%,134.7
Jul 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,273.17", -0.5%, -7.7%,134.0
Aug 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,252.33", -1.6%,  0.3%,131.8
Sep 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,274.96",  1.8%, 18.9%,134.2
Oct 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,282.03",  0.6%, 11.5%,134.9
Nov 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,209.94", -5.6%,  1.9%,127.3
Dec 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,377.94", 13.9%, 14.9%,145.0
Jan 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,298.87", -5.7%, 12.1%,136.7
Feb 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,365.61",  5.1%,  9.3%,143.7
Mar 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,316.75", -3.6%,  9.0%,138.6
Apr 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,402.43",  6.5%, 15.9%,147.6
May 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,382.90", -1.4%, -6.8%,145.5
Jun 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,470.51",  6.3%, 14.9%,154.8
Jul 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,380.83", -6.1%,  8.5%,145.3
Aug 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,401.44",  1.5%, 11.9%,147.5
Sep 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,247.15",-11.0%, -2.2%,131.3
Oct 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,528.62", 22.6%, 19.2%,160.9
Nov 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,378.51", -9.8%, 13.9%,145.1
Dec 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,292.86", -6.2%, -6.2%,136.1
Jan 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,291.87", -0.1%, -0.5%,136.0
Feb 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,369.21",  6.0%,  0.3%,144.1
Mar 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,311.06", -4.2%, -0.4%,138.0
Apr 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,253.38", -4.4%,-10.6%,131.9
May 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,327.16",  5.9%, -4.0%,139.7
Jun 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,366.61",  3.0%, -7.1%,143.8
Jul 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,274.49", -6.7%, -7.7%,134.1
Aug 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,453.13", 14.0%,  3.7%,152.9
Sep 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,411.78", -2.8%, 13.2%,148.6
Oct 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Manufacturing,"$1,246.23",-11.7%,-18.5%,131.2
Jan 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  921.54,  0.3%,-10.3%,100.0
Feb 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  958.48,  4.0%,..,104.0
Mar 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,096.10", 14.4%, 16.1%,118.9
Apr 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,014.00", -7.5%,  4.6%,110.0
May 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  985.44, -2.8%, -2.2%,106.9
Jun 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  958.99, -2.7%,  3.4%,104.1
Jul 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,038.40",  8.3%,  8.7%,112.7
Aug 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  917.64,-11.6%, -3.0%, 99.6
Sep 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,053.17", 14.8%, 14.7%,114.3
Oct 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  980.58, -6.9%,  5.9%,106.4
Nov 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  958.12, -2.3%,  0.3%,104.0
Dec 2011,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,008.20",  5.2%,  9.7%,109.4
Jan 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  970.46, -3.7%,  5.3%,105.3
Feb 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  968.36, -0.2%,  1.0%,105.1
Mar 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  782.60,-19.2%,-28.6%, 84.9
Apr 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  904.88, 15.6%,-10.8%, 98.2
May 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  960.18,  6.1%, -2.6%,104.2
Jun 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,104.53", 15.0%, 15.2%,119.9
Jul 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  989.95,-10.4%, -4.7%,107.4
Aug 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,061.58",  7.2%, 15.7%,115.2
Sep 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  961.18, -9.5%, -8.7%,104.3
Oct 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,003.63",  4.4%,  2.4%,108.9
Nov 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support","$1,027.49",  2.4%,  7.2%,111.5
Dec 2012,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",$  953.83, -7.2%, -5.4%,103.5
Jan 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Feb 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Mar 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Apr 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
May 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Jun 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Jul 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Aug 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Sep 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
Oct 2013,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,"Forestry, logging and support",..,..,..,..
