Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Mar 2015,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,128.97",  2.6%,  0.0%,110.8
Apr 2015,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,122.74", -0.6%, -0.9%,110.2
May 2015,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,098.90", -2.1%, -5.9%,107.9
Jun 2015,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,151.72",  4.8%, -1.1%,113.1
Jul 2015,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,103.08", -4.2%, -6.0%,108.3
Aug 2015,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,110.20",  0.6%, -4.6%,109.0
Sep 2015,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,148.30",  3.4%, -0.3%,112.7
Oct 2015,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,104.13", -3.8%, -4.7%,108.4
Nov 2015,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,128.94",  2.2%,  1.5%,110.8
Dec 2015,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,107.60", -1.9%, -1.8%,108.7
Jan 2016,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,147.93",  3.6%,  4.2%,112.7
Feb 2016,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,152.04",  0.4%,  4.7%,113.1
Mar 2016,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,134.59", -1.5%,  0.5%,111.4
Apr 2016,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,139.94",  0.5%,  1.5%,111.9
May 2016,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,142.18",  0.2%,  3.9%,112.1
Jun 2016,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,127.82", -1.3%, -2.1%,110.7
Jul 2016,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,157.20",  2.6%,  4.9%,113.6
Aug 2016,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,102.33", -4.7%, -0.7%,108.2
Sep 2016,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,124.24",  2.0%, -2.1%,110.4
Oct 2016,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,140.90",  1.5%,  3.3%,112.0
Nov 2016,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,157.58",  1.5%,  2.5%,113.6
Dec 2016,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,163.47",  0.5%,  5.0%,114.2
Jan 2017,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,157.97", -0.5%,  0.9%,113.7
Feb 2017,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,127.35", -2.6%, -2.1%,110.7
Mar 2017,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,112.88", -1.3%, -1.9%,109.3
Apr 2017,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,159.49",  4.2%,  1.7%,113.8
May 2017,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,146.31", -1.1%,  0.4%,112.5
Jun 2017,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,102.89", -3.8%, -2.2%,108.3
Jul 2017,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,137.63",  3.1%, -1.7%,111.7
Aug 2017,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,175.97",  3.4%,  6.7%,115.4
Sep 2017,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,158.88", -1.5%,  3.1%,113.8
Oct 2017,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,167.35",  0.7%,  2.3%,114.6
Nov 2017,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,175.40",  0.7%,  1.5%,115.4
Dec 2017,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,207.30",  2.7%,  3.8%,118.5
Jan 2018,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,155.04", -4.3%, -0.3%,113.4
Feb 2018,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,177.58",  2.0%,  4.5%,115.6
Mar 2018,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,200.97",  2.0%,  7.9%,117.9
Apr 2018,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,188.75", -1.0%,  2.5%,116.7
May 2018,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,202.04",  1.1%,  4.9%,118.0
Jun 2018,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,237.43",  2.9%, 12.2%,121.5
Jul 2018,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,215.20", -1.8%,  6.8%,119.3
Aug 2018,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,204.41", -0.9%,  2.4%,118.2
Sep 2018,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,207.09",  0.2%,  4.2%,118.5
Oct 2018,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,207.30",  0.0%,  3.4%,118.5
Nov 2018,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,222.05",  1.2%,  4.0%,120.0
Dec 2018,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,161.71", -4.9%, -3.8%,114.0
Jan 2019,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,195.05",  2.9%,  3.5%,117.3
Feb 2019,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,242.18",  3.9%,  5.5%,121.9
Mar 2019,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,246.10",  0.3%,  3.8%,122.3
Apr 2019,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,204.86", -3.3%,  1.4%,118.3
May 2019,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,213.16",  0.7%,  0.9%,119.1
Jun 2019,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,256.87",  3.6%,  1.6%,123.4
Jul 2019,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,251.22", -0.4%,  3.0%,122.8
Aug 2019,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,242.63", -0.7%,  3.2%,122.0
Sep 2019,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,236.26", -0.5%,  2.4%,121.4
Oct 2019,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,229.65", -0.5%,  1.9%,120.7
Nov 2019,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,234.27",  0.4%,  1.0%,121.2
Dec 2019,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,281.49",  3.8%, 10.3%,125.8
Jan 2020,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,297.27",  1.2%,  8.6%,127.4
Feb 2020,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,268.94", -2.2%,  2.2%,124.6
Mar 2020,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,180.41", -7.0%, -5.3%,115.9
Apr 2020,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,125.82", -4.6%, -6.6%,110.5
May 2020,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,224.72",  8.8%,  1.0%,120.2
Jun 2020,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,264.56",  3.3%,  0.6%,124.1
Jul 2020,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,266.55",  0.2%,  1.2%,124.3
Aug 2020,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,293.40",  2.1%,  4.1%,127.0
Sep 2020,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,298.59",  0.4%,  5.0%,127.5
Oct 2020,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,323.54",  1.9%,  7.6%,129.9
Nov 2020,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,321.29", -0.2%,  7.1%,129.7
Dec 2020,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,328.57",  0.6%,  3.7%,130.4
Jan 2021,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,343.29",  1.1%,  3.5%,131.9
Feb 2021,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,348.86",  0.4%,  6.3%,132.4
Mar 2021,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,345.47", -0.3%, 14.0%,132.1
Apr 2021,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,432.11",  6.4%, 27.2%,140.6
May 2021,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,368.21", -4.5%, 11.7%,134.3
Jun 2021,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,350.98", -1.3%,  6.8%,132.6
Jul 2021,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,373.28",  1.7%,  8.4%,134.8
Aug 2021,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,375.17",  0.1%,  6.3%,135.0
Sep 2021,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,383.62",  0.6%,  6.5%,135.8
Oct 2021,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,410.02",  1.9%,  6.5%,138.4
Nov 2021,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,388.11", -1.6%,  5.1%,136.3
Dec 2021,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,406.31",  1.3%,  5.9%,138.1
Jan 2022,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,371.89", -2.4%,  2.1%,134.7
Feb 2022,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,386.06",  1.0%,  2.8%,136.1
Mar 2022,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,433.49",  3.4%,  6.5%,140.7
Apr 2022,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,410.51", -1.6%, -1.5%,138.5
May 2022,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,367.41", -3.1%, -0.1%,134.2
Jun 2022,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,424.33",  4.2%,  5.4%,139.8
Jul 2022,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,418.57", -0.4%,  3.3%,139.3
Aug 2022,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,431.35",  0.9%,  4.1%,140.5
Sep 2022,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,447.05",  1.1%,  4.6%,142.1
Oct 2022,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,416.59", -2.1%,  0.5%,139.1
Nov 2022,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,444.09",  1.9%,  4.0%,141.8
Dec 2022,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,441.18", -0.2%,  2.5%,141.5
Jan 2023,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,459.48",  1.3%,  6.4%,143.3
Feb 2023,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,463.06",  0.2%,  5.6%,143.6
Mar 2023,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,452.35", -0.7%,  1.3%,142.6
Apr 2023,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,484.39",  2.2%,  5.2%,145.7
May 2023,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,488.78",  0.3%,  8.9%,146.2
Jun 2023,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,472.23", -1.1%,  3.4%,144.5
Jul 2023,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,490.91",  1.3%,  5.1%,146.4
Aug 2023,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,508.09",  1.2%,  5.4%,148.1
Sep 2023,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,491.76", -1.1%,  3.1%,146.4
Oct 2023,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,514.16",  1.5%,  6.9%,148.6
Nov 2023,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,516.93",  0.2%,  5.0%,148.9
Dec 2023,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,496.42", -1.4%,  3.8%,146.9
Jan 2024,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,535.32",  2.6%,  5.2%,150.7
Feb 2024,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,513.48", -1.4%,  3.4%,148.6
Mar 2024,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,458.29", -3.6%,  0.4%,143.2
Apr 2024,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,478.86",  1.4%, -0.4%,145.2
May 2024,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,530.12",  3.5%,  2.8%,150.2
Jun 2024,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,526.48", -0.2%,  3.7%,149.9
Jul 2024,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,502.97", -1.5%,  0.8%,147.5
Aug 2024,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,487.98", -1.0%, -1.3%,146.1
Sep 2024,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,523.90",  2.4%,  2.2%,149.6
Oct 2024,Quebec,Average weekly earnings including overtime for all employees,Construction,"$1,540.78",  1.1%,  1.8%,151.3
Jan 2011,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  938.80,  2.0%,  6.5%,100.0
Feb 2011,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  954.79,  1.7%,  5.9%,101.7
Mar 2011,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  945.73, -0.9%,  5.1%,100.7
Apr 2011,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  917.33, -3.0%,  3.9%, 97.7
May 2011,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  930.68,  1.5%,  3.7%, 99.1
Jun 2011,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  911.88, -2.0%,  2.8%, 97.1
Jul 2011,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  928.92,  1.9%, -0.3%, 98.9
Aug 2011,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  906.29, -2.4%,  0.1%, 96.5
Sep 2011,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  913.88,  0.8%, -2.7%, 97.3
Oct 2011,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  944.60,  3.4%,  4.0%,100.6
Nov 2011,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  948.91,  0.5%,  2.7%,101.1
Dec 2011,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  938.41, -1.1%,  2.0%,100.0
Jan 2012,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  939.61,  0.1%,  0.1%,100.1
Feb 2012,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  950.81,  1.2%, -0.4%,101.3
Mar 2012,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  933.52, -1.8%, -1.3%, 99.4
Apr 2012,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  935.13,  0.2%,  1.9%, 99.6
May 2012,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  960.02,  2.7%,  3.2%,102.3
Jun 2012,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  934.87, -2.6%,  2.5%, 99.6
Jul 2012,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  938.64,  0.4%,  1.0%,100.0
Aug 2012,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  950.46,  1.3%,  4.9%,101.2
Sep 2012,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  958.05,  0.8%,  4.8%,102.1
Oct 2012,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  954.43, -0.4%,  1.0%,101.7
Nov 2012,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  946.70, -0.8%, -0.2%,100.8
Dec 2012,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  961.73,  1.6%,  2.5%,102.4
Jan 2013,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  964.24,  0.3%,  2.6%,102.7
Feb 2013,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  949.87, -1.5%, -0.1%,101.2
Mar 2013,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  934.47, -1.6%,  0.1%, 99.5
Apr 2013,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  964.69,  3.2%,  3.2%,102.8
May 2013,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  962.57, -0.2%,  0.3%,102.5
Jun 2013,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  960.92, -0.2%,  2.8%,102.4
Jul 2013,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  984.00,  2.4%,  4.8%,104.8
Aug 2013,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  975.60, -0.9%,  2.6%,103.9
Sep 2013,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  955.19, -2.1%, -0.3%,101.7
Oct 2013,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  975.47,  2.1%,  2.2%,103.9
Nov 2013,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  941.77, -3.5%, -0.5%,100.3
Dec 2013,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  972.42,  3.3%,  1.1%,103.6
Jan 2014,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  952.92, -2.0%, -1.2%,101.5
Feb 2014,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  955.97,  0.3%,  0.6%,101.8
Mar 2014,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  964.34,  0.9%,  3.2%,102.7
Apr 2014,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  970.31,  0.6%,  0.6%,103.4
May 2014,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  963.90, -0.7%,  0.1%,102.7
Jun 2014,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  964.36,  0.0%,  0.4%,102.7
Jul 2014,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  995.55,  3.2%,  1.2%,106.0
Aug 2014,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  948.65, -4.7%, -2.8%,101.0
Sep 2014,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  966.49,  1.9%,  1.2%,102.9
Oct 2014,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  973.63,  0.7%, -0.2%,103.7
Nov 2014,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  969.62, -0.4%,  3.0%,103.3
Dec 2014,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  977.98,  0.9%,  0.6%,104.2
Jan 2015,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  975.20, -0.3%,  2.3%,103.9
Feb 2015,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  989.12,  1.4%,  3.5%,105.4
Mar 2015,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  997.47,  0.8%,  3.4%,106.2
Apr 2015,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,048.83",  5.1%,  8.1%,111.7
May 2015,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  967.71, -7.7%,  0.4%,103.1
Jun 2015,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  989.91,  2.3%,  2.6%,105.4
Jul 2015,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,047.07",  5.8%,  5.2%,111.5
Aug 2015,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  973.12, -7.1%,  2.6%,103.7
Sep 2015,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  991.93,  1.9%,  2.6%,105.7
Oct 2015,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,027.81",  3.6%,  5.6%,109.5
Nov 2015,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  989.69, -3.7%,  2.1%,105.4
Dec 2015,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,023.09",  3.4%,  4.6%,109.0
Jan 2016,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  980.69, -4.1%,  0.6%,104.5
Feb 2016,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,007.36",  2.7%,  1.8%,107.3
Mar 2016,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,037.35",  3.0%,  4.0%,110.5
Apr 2016,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  992.32, -4.3%, -5.4%,105.7
May 2016,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  999.02,  0.7%,  3.2%,106.4
Jun 2016,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,033.03",  3.4%,  4.4%,110.0
Jul 2016,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,019.47", -1.3%, -2.6%,108.6
Aug 2016,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,021.28",  0.2%,  4.9%,108.8
Sep 2016,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,040.80",  1.9%,  4.9%,110.9
Oct 2016,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,015.09", -2.5%, -1.2%,108.1
Nov 2016,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,022.20",  0.7%,  3.3%,108.9
Dec 2016,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,039.45",  1.7%,  1.6%,110.7
Jan 2017,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,020.39", -1.8%,  4.0%,108.7
Feb 2017,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,024.54",  0.4%,  1.7%,109.1
Mar 2017,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,016.95", -0.7%, -2.0%,108.3
Apr 2017,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,018.49",  0.2%,  2.6%,108.5
May 2017,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,008.83", -0.9%,  1.0%,107.5
Jun 2017,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,029.27",  2.0%, -0.4%,109.6
Jul 2017,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,036.35",  0.7%,  1.7%,110.4
Aug 2017,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,030.37", -0.6%,  0.9%,109.8
Sep 2017,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,027.03", -0.3%, -1.3%,109.4
Oct 2017,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,029.23",  0.2%,  1.4%,109.6
Nov 2017,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,039.24",  1.0%,  1.7%,110.7
Dec 2017,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,013.78", -2.4%, -2.5%,108.0
Jan 2018,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,011.69", -0.2%, -0.9%,107.8
Feb 2018,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,025.55",  1.4%,  0.1%,109.2
Mar 2018,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,038.77",  1.3%,  2.1%,110.6
Apr 2018,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,023.15", -1.5%,  0.5%,109.0
May 2018,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,047.22",  2.4%,  3.8%,111.5
Jun 2018,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,$  997.96, -4.7%, -3.0%,106.3
Jul 2018,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,027.18",  2.9%, -0.9%,109.4
Aug 2018,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,036.82",  0.9%,  0.6%,110.4
Sep 2018,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,020.26", -1.6%, -0.7%,108.7
Oct 2018,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,033.94",  1.3%,  0.5%,110.1
Nov 2018,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,054.52",  2.0%,  1.5%,112.3
Dec 2018,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,090.86",  3.4%,  7.6%,116.2
Jan 2019,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,081.64", -0.8%,  6.9%,115.2
Feb 2019,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,053.69", -2.6%,  2.7%,112.2
Mar 2019,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,063.99",  1.0%,  2.4%,113.3
Apr 2019,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,082.27",  1.7%,  5.8%,115.3
May 2019,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,085.20",  0.3%,  3.6%,115.6
Jun 2019,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,069.07", -1.5%,  7.1%,113.9
Jul 2019,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,080.16",  1.0%,  5.2%,115.1
Aug 2019,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,090.43",  1.0%,  5.2%,116.2
Sep 2019,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,092.70",  0.2%,  7.1%,116.4
Oct 2019,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,136.48",  4.0%,  9.9%,121.1
Nov 2019,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,077.99", -5.1%,  2.2%,114.8
Dec 2019,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,112.99",  3.2%,  2.0%,118.6
Jan 2020,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,122.31",  0.8%,  3.8%,119.5
Feb 2020,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,125.45",  0.3%,  6.8%,119.9
Mar 2020,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,092.86", -2.9%,  2.7%,116.4
Apr 2020,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,152.30",  5.4%,  6.5%,122.7
May 2020,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,085.06", -5.8%,  0.0%,115.6
Jun 2020,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,088.92",  0.4%,  1.9%,116.0
Jul 2020,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,102.46",  1.2%,  2.1%,117.4
Aug 2020,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,112.39",  0.9%,  2.0%,118.5
Sep 2020,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,118.31",  0.5%,  2.3%,119.1
Oct 2020,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,127.60",  0.8%, -0.8%,120.1
Nov 2020,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,120.70", -0.6%,  4.0%,119.4
Dec 2020,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,142.44",  1.9%,  2.6%,121.7
Jan 2021,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,125.72", -1.5%,  0.3%,119.9
Feb 2021,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,166.55",  3.6%,  3.7%,124.3
Mar 2021,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,142.31", -2.1%,  4.5%,121.7
Apr 2021,Quebec,Average weekly earnings including overtime for all employees,Manufacturing,"$1,146.67",  0.4%, -0.5%,122.1
